10,20,2,300,86,10,1244834.101,1248007.455,1,1275
10,20,2,300,7,10,1125941.178,1127044.096,1,1328
10,40,8,100,2,9,130987.2263,131609.5523,1,1288
10,40,8,300,30,10,125545.1947,126503.6286,1,1236
10,40,9,100,15,18,110553.5086,112124.1388,1,1025
